1.0,0.6804399999999999,0.7292456682807305,0.7887430590610802,80
2.0,0.69912,0.7809083525957393,0.7568876778686043,80
3.0,0.7232000000000001,0.785175879396985,0.78125,80
4.0,0.68728,0.8071285594369472,0.721250937626219,80
5.0,0.702,0.7772181806876827,0.7637318995539806,80
6.0,0.7059599999999999,0.7767834949043003,0.7688049695553232,80
7.000000000000001,0.71288,0.7791074545001246,0.774761373496963,80
8.0,0.7238800000000001,0.7813965118459711,0.7858669684395826,80
9.0,0.7343999999999999,0.7860152172546061,0.7943064116413547,80
10.0,0.7263999999999999,0.7780405825967882,0.792443261062508,80
11.0,0.72576,0.7845844840572432,0.7849786485807586,80
12.0,0.73736,0.7818852817914556,0.8023621541819116,80
13.0,0.7272799999999999,0.7735627204653753,0.7982629797560509,80
14.000000000000002,0.7319599999999999,0.780615749703366,0.7967873533911269,80
15.0,0.72948,0.7750015500031,0.7995394652680057,80
16.0,0.72948,0.7844860047696749,0.7896898098426938,80
17.0,0.73204,0.7793017456359103,0.7982629797560509,80
18.0,0.7276400000000001,0.7685213648939441,0.8041688111168297,80
19.0,0.73044,0.7743294307130025,0.8014875609130546,80
20.0,0.73112,0.7720338459638071,0.8048419290451355,80
21.0,0.7328,0.7722723341159027,0.8067639086097844,80
22.0,0.7368,0.7760600980939965,0.8078588509015705,80
23.0,0.7385999999999999,0.7730842971117571,0.8134843160223871,80
24.0,0.72792,0.7726542217826678,0.8000512032770097,80
25.0,0.73464,0.7808107939284152,0.8,80
26.0,0.73228,0.7718908237618871,0.8065036453964772,80
27.0,0.7368,0.7807132596340016,0.8028775130066157,80
28.000000000000004,0.73576,0.7767834949043003,0.8057238623179064,80
28.999999999999996,0.73576,0.7767834949043003,0.8057238623179064,80
30.0,0.73732,0.7774115305678214,0.8070764462809917,80
31.0,0.74332,0.7852252025881022,0.8065556846044651,80
32.0,0.73988,0.7883948281299274,0.7988241308793456,80
33.0,0.7397199999999999,0.7800798801797304,0.8073370793773816,80
34.0,0.7367600000000001,0.7843383321829704,0.7990283814881105,80
35.0,0.74752,0.7934996508601536,0.8033935342888361,80
36.0,0.73796,0.7792531637678449,0.8059316569954867,80
37.0,0.74224,0.7853732093490827,0.8049974240082431,80
38.0,0.74212,0.7814942169427946,0.808956769350246,80
39.0,0.73832,0.7804695304695305,0.80510112070076,80
40.0,0.74188,0.7833061787191378,0.8067118425298483,80
41.0,0.73708,0.7816897004565068,0.8022076755230394,80
