1,0.68364,0.7250159503509077,0.797804442175134,40
2,0.70112,0.7319358238669633,0.8120046771469404,40
3,0.71848,0.7459569135286745,0.8180092925855638,40
4,0.7389600000000001,0.744402096236303,0.848377901452423,40
5,0.72324,0.7458233890214797,0.8245926512302922,40
6,0.7228,0.7416637000118667,0.8291323958609711,40
7,0.73036,0.7473841554559043,0.8324453915823122,40
8,0.73508,0.7507056633235241,0.8348917980229762,40
9,0.72548,0.7608034083992696,0.8099526987623923,40
10,0.73756,0.749400479616307,0.8399973120086016,40
11,0.7397199999999999,0.7494903465643362,0.8429428821903028,40
12,0.7321599999999999,0.7527399735035529,0.828363154406892,40
13,0.7334,0.7521058965102286,0.8308408109006314,40
14,0.74244,0.7543753771876885,0.8406752303450131,40
15,0.737,0.7460459564309161,0.8434547908232118,40
16,0.7414000000000001,0.7541478129713424,0.8394895903290799,40
17,0.73516,0.7517440461871542,0.8337224037884347,40
18,0.74312,0.7480102926216264,0.8497043029025899,40
19,0.738,0.7505704335294824,0.8391514500537057,40
20,0.7436400000000001,0.756475429678044,0.8397715821296607,40
21,0.7442,0.754557527465894,0.8429428821903028,40
22,0.74872,0.7553326484983987,0.8484354849657232,40
23,0.74376,0.7577135236709704,0.8384197464618687,40
24,0.7442,0.7533297173506901,0.8444804756114038,40
